[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-19-03_000_010
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:19:03
 134 1099 0 0
 135 1098 0 0
 136 1100 0 0
 137 1095 0 0
 138 1100 0 0
 139 1100 0 0
 140 1095 0 0
 141 1096 0 0
 142 1098 0 0
 143 1092 0 0
 144 1098 0 0
 145 1098 0 0
 146 1095 0 0
 147 1096 0 0
 148 1101 0 0
 149 1097 0 0
 150 1094 0 0
 151 1092 0 0
 152 1101 0 0
 153 1092 0 0
 154 1100 0 0
 155 1096 0 0
 156 1096 0 0
 157 1095 0 0
 158 1098 0 0
 159 1100 0 0
 160 1101 0 0
 161 1094 0 0
 162 1104 0 0
 163 1098 0 0
 164 1094 0 0
 165 1097 0 0
 166 1095 0 0
 167 1096 0 0
 168 1094 0 0
 169 1094 0 0
 170 1092 0 0
 171 1092 0 0
 172 1097 0 0
 173 1098 0 0
 174 1096 0 0
 175 1094 0 0
 176 1093 0 0
 177 1096 0 0
 178 1092 0 0
 179 1095 0 0
 180 1101 0 0
 181 1091 0 0
 182 1094 0 0
 183 1099 0 0
 184 1101 0 0
 185 1095 0 0
 186 1094 0 0
 187 1100 0 0
 188 1099 0 0
 189 1099 0 0
 190 1096 0 0
 191 1092 0 0
 192 1100 0 0
 193 1095 0 0
 194 1095 0 0
 195 1093 0 0
 196 1095 0 0
 197 1094 0 0
 198 1099 0 0
 199 1094 0 0
 200 1098 0 0
 201 1096 0 0
 202 1096 0 0
 203 1097 0 0
 204 1100 0 0
 205 1101 0 0
 206 1096 0 0
 207 1100 0 0
 208 1095 0 0
 209 1093 0 0
 210 1092 0 0
 211 1096 0 0
 212 1096 0 0
 213 1094 0 0
 214 1100 0 0
 215 1092 0 0
 216 1096 0 0
 217 1098 0 0
 218 1097 0 0
 219 1094 0 0
 220 1094 0 0
 221 1090 0 0
 222 1099 0 0
 223 1094 0 0
 224 1092 0 0
 225 1094 0 0
 226 1097 0 0
 227 1096 0 0
 228 1098 0 0
 229 1092 0 0
 230 1102 0 0
 231 1099 0 0
 232 1099 0 0
 233 1094 0 0
 234 1097 0 0
 235 1096 0 0
 236 1092 0 0
 237 1092 0 0
 238 1095 0 0
 239 1088 0 0
 240 1095 0 0
 241 1095 0 0
 242 1100 0 0
 243 1093 0 0
 244 1094 0 0
 245 1102 0 0
 246 1096 0 0
 247 1095 0 0
 248 1100 0 0
 249 1098 0 0
 250 1098 0 0
 251 1097 0 0
 252 1099 0 0
 253 1102 0 0
 254 1105 0 0
 255 1148 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-46-00_000_206
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:46:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
p999 = 15
[END] of [Attributes]
[DATA]
 0 11 0 0
 307.52331957488 0 0 0
 310.83625202772 0 0 0
 314.15001779904 0 0 0
 317.464605545 0.00336234163913463 0 0
 320.78000392176 0.00134588252299179 0 0
 324.09620158548 0.0021682180226246 0 0
 327.41318719232 -0.00018286419587868 0 0
 330.73094939844 -0.000506789281568038 0 0
 334.04947686 0.000838705510900724 0 0
 337.36875823316 -8.58052453105663e-005 0 0
 340.68878217408 0.000663672989848114 0 0
 344.00953733892 0.000573220566095454 0 0
 347.33101238384 1.78331176868326e-005 0 0
 350.653195965 0.00158312782352323 0 0
 353.97607673856 0.00180607079327651 0 0
 357.29964336068 0.000900847081637281 0 0
 360.62388448752 0.000223595486352363 0 0
 363.94878877524 -1.60544849777546e-005 0 0
 367.27434488 0.00144136665958321 0 0
 370.60054145796 0.00128528112373619 0 0
 373.92736716528 0.00184460791662282 0 0
 377.25481065812 -0.000474128781245716 0 0
 380.58286059264 0.00171900530973614 0 0
 383.911505625 0.00138516907974302 0 0
 387.24073441136 0.000291633268496868 0 0
 390.57053560788 0.000543604225035201 0 0
 393.90089787072 0.000656999992509081 0 0
 397.23180985604 0.00053349993627127 0 0
 400.56326022 0.000270470613831221 0 0
 403.89523761876 -0.000284885558554711 0 0
 407.22773070848 0.00085803424185617 0 0
 410.56072814532 -0.000153658932901081 0 0
 413.89421858544 0.000497871480636741 0 0
 417.228190685 0.000940122932541761 0 0
 420.56263310016 0.000712323493110997 0 0
 423.89753448708 0.000687690018356413 0 0
 427.23288350192 0.00110952355200627 0 0
 430.56866880084 0.000234667051745611 0 0
 433.90487904 0.000318036660254138 0 0
 437.24150287556 0.000182654109608348 0 0
 440.57852896368 0.000591988365554067 0 0
 443.91594596052 0.000192009500526204 0 0
 447.25374252224 0.000609233560517492 0 0
 450.591907305 0.000523267430442918 0 0
 453.93042896496 0.000193180115792577 0 0
 457.26929615828 0.000972554193072631 0 0
 460.60849754112 0.0006563511612241 0 0
 463.94802176964 0.0011308861886342 0 0
 467.2878575 0.000339173108765251 0 0
 470.62799338836 0.00119950057568531 0 0
 473.96841809088 0.000523914037970582 0 0
 477.30912026372 0.00123310656583881 0 0
 480.65008856304 0.000688469461847744 0 0
 483.991311645 0.0010684185690641 0 0
 487.33277816576 0.00123606146249336 0 0
 490.67447678148 0.000298914943500781 0 0
 494.01639614832 0.000511776082859061 0 0
 497.35852492244 0.0020507463880186 0 0
 500.70085176 0.000788571257692866 0 0
 504.04336531716 5.58102677342353e-005 0 0
 507.38605425008 0.000843092073714199 0 0
 510.72890721492 0.000415447918325293 0 0
 514.07191286784 0.000271504510069069 0 0
 517.415059865 0.00113867985612404 0 0
 520.75833686256 8.39710453067709e-007 0 0
 524.10173251668 0.000381599636045404 0 0
 527.44523548352 0.00115147485971603 0 0
 530.78883441924 0.000606400548146178 0 0
 534.13251798 0.00062394891190692 0 0
 537.47627482196 0.000425823086496155 0 0
 540.82009360128 0.00104013413352847 0 0
 544.16396297412 0.00040808711031798 0 0
 547.50787159664 2.55218235441725e-005 0 0
 550.851808125 7.55347040674259e-005 0 0
 554.19576121536 0.00088030203429515 0 0
 557.53971952388 0.00120653343007475 0 0
 560.88367170672 0.000547954332333342 0 0
 564.22760642004 0.000692628096175386 0 0
 567.57151232 -1.61041021431085e-005 0 0
 570.91537806276 -0.000695557472427856 0 0
 574.25919230448 0.000242321004497209 0 0
 577.60294370132 0.000436119629922106 0 0
 580.94662090944 0.000268350504154693 0 0
 584.290212585 0.000888861806149387 0 0
 587.63370738416 0.000450985063545433 0 0
 590.97709396308 0.000215286624481542 0 0
 594.32036097792 0.000317619651177254 0 0
 597.66349708484 0.00108168052113103 0 0
 601.00649094 4.6708389138211e-005 0 0
 604.34933119956 0.00096086828907443 0 0
 607.69200651968 -0.000298120215029859 0 0
 611.03450555652 -0.000805907372538937 0 0
 614.37681696624 0.000427891473567459 0 0
 617.718929405 -0.00024636816673046 0 0
 621.06083152896 0.0020662169298107 0 0
 624.40251199428 8.34464344771498e-005 0 0
 627.74395945712 -0.00131548975027159 0 0
 631.08516257364 0.00109502038143483 0 0
 634.42611 -0.00102214150849777 0 0
 637.76679039236 0.000341938345828047 0 0
 641.10719240688 0.00031799034945436 0 0
 644.44730469972 0.000529339271821451 0 0
 647.78711592704 -0.000649434220885455 0 0
 651.126614745 0.00124324390992856 0 0
 654.46578980976 0.000437026386279767 0 0
 657.80462977748 0.00026844469262044 0 0
 661.14312330432 -0.000376595618973401 0 0
 664.48125904644 0.000730350231749427 0 0
 667.81902566 -0.000653571658415143 0 0
 671.15641180116 0.00101601339808552 0 0
 674.49340612608 -1.44167009153778e-005 0 0
 677.82999729092 -0.000531180160987512 0 0
 681.16617395184 0.000197870911820895 0 0
 684.501924765 -0.000799556888107281 0 0
 687.83723838656 4.26999663311698e-005 0 0
 691.17210347268 0.000249278531267938 0 0
 694.50650867952 0.000522306419821542 0 0
 697.84044266324 0.000614434913721249 0 0
 701.17389408 0.000336138779497728 0 0
 704.50685158596 -8.33604543389986e-005 0 0
 707.83930383728 -8.05339633302987e-005 0 0
 711.17123949012 -0.000243057109312202 0 0
 714.50264720064 0.000680460069072355 0 0
 717.833515625 -0.000385340917256652 0 0
 721.16383341936 -5.22860234357392e-005 0 0
 724.49358923988 0.0013652612849203 0 0
 727.82277174272 0.000386026860341539 0 0
 731.15136958404 -0.000442210727096491 0 0
 734.47937142 0.000664155399612891 0 0
 737.80676590676 0.000225823100429637 0 0
 741.13354170048 0.000151591211859273 0 0
 744.45968745732 -0.000427758093981149 0 0
 747.78519183344 0.000605034532270377 0 0
 751.110043485 0.00257839068419316 0 0
 754.43423106816 -0.000834190848643264 0 0
 757.75774323908 3.44611208612931e-005 0 0
 761.08056865392 -0.000926352746893899 0 0
 764.40269596884 0.000177207782984555 0 0
 767.72411384 0.00177145479743801 0 0
 771.04481092356 0.00118743424540472 0 0
 774.36477587568 0.00157267265690486 0 0
 777.68399735252 5.26170821712544e-005 0 0
 781.00246401024 0.00132622141250803 0 0
 784.320164505 0.0010558729981044 0 0
 787.63708749296 1.68371706223192e-006 0 0
 790.95322163028 0.00149821254686362 0 0
 794.26855557312 0.000790221114410741 0 0
 797.58307797764 -0.000460767805896903 0 0
 800.8967775 0.00191834209238582 0 0
 804.20964279636 -8.10392806904342e-005 0 0
 807.52166252288 -0.000113937932278476 0 0
 810.83282533572 0.00287148684550611 0 0
 814.14311989104 -0.000189752944829978 0 0
 817.452534845 0.000923354989128616 0 0
 820.76105885376 0.00137974424306883 0 0
 824.06868057348 0.00234090384304063 0 0
 827.37538866032 -8.81337619200758e-005 0 0
 830.68117177044 -0.00124580488807049 0 0
 833.98601856 0.00256780964843718 0 0
 837.28991768516 0.00491384242481522 0 0
 840.59285780208 -0.000362080039779633 0 0
 843.89482756692 -0.000802909544050144 0 0
 847.19581563584 0.00281482450317767 0 0
 850.495810665 0.0057898970335022 0 0
 853.79480131056 0.00441891707340254 0 0
 857.09277622868 0.00172592980001979 0 0
 860.38972407552 0.00251115618123462 0 0
 863.68563350724 0.00380544253015336 0 0
 866.98049318 0.00181332358326875 0 0
 870.27429174996 0.00434182380361365 0 0
 873.56701787328 0.00869401282841802 0 0
 876.85866020612 0.0064450269196324 0 0
 880.14920740464 0.000681929654811693 0 0
 883.438648125 0.00395693333784579 0 0
 886.72697102336 0.00996962700999784 0 0
 890.01416475588 -0.00211191994293982 0 0
 893.30021797872 0.00531942497892013 0 0
 896.58511934804 0.00192484464541512 0 0
 899.86885752 -0.000505440323218726 0 0
 903.15142115076 0.000894923707268095 0 0
 906.43279889648 0.0019835504601186 0 0
 909.71297941332 0.00222859956599272 0 0
 912.99195135744 0.00104185162778631 0 0
 916.269703385 -0.0120116923491706 0 0
 919.54622415216 0.00260329682984351 0 0
 922.82150231508 0.00801148313839577 0 0
 926.09552652992 0.00235681008894832 0 0
 929.36828545284 0.0149306777671956 0 0
 932.63976774 0.00274296334796647 0 0
 935.90996204756 0.00903306186859566 0 0
 939.17885703168 0.00680139353166672 0 0
 942.44644134852 0.00935739838724622 0 0
 945.71270365424 -0.000937136520371049 0 0
 948.977632605 0.000596961254013136 0 0
 952.24121685696 0.00814485899619268 0 0
 955.50344506628 0 0 0
 958.76430588912 0 0 0
 962.02378798164 0 0 0
 965.28188 0 0 0
 968.53857060036 0 0 0
 971.79384843888 0 0 0
 975.04770217172 0 0 0
 978.30012045504 0 0 0
 981.551091945 0 0 0
 984.80060529776 0 0 0
 988.04864916948 0 0 0
 991.29521221632 0 0 0
 994.54028309444 0 0 0
 997.78385046 0 0 0
 1001.02590296916 0 0 0
 1004.26642927808 0 0 0
 1007.50541804292 0 0 0
 1010.74285791984 0 0 0
 1013.978737565 0 0 0
 1017.21304563456 0 0 0
 1020.44577078468 0 0 0
 1023.67690167152 0 0 0
 1026.90642695124 0 0 0
 1030.13433528 0 0 0
 1033.36061531396 0 0 0
 1036.58525570928 0 0 0
 1039.80824512212 0 0 0
 1043.02957220864 0 0 0
 1046.249225625 0 0 0
 1049.46719402736 0 0 0
 1052.68346607188 0 0 0
 1055.89803041472 0 0 0
 1059.11087571204 0 0 0
 1062.32199062 0 0 0
 1065.53136379476 0 0 0
 1068.73898389248 0 0 0
 1071.94483956932 0 0 0
 1075.14891948144 0 0 0
 1078.351212285 0 0 0
 1081.55170663616 0 0 0
 1084.75039119108 0 0 0
 1087.94725460592 0 0 0
 1091.14228553684 0 0 0
 1094.33547264 0 0 0
 1097.52680457156 0 0 0
 1100.71626998768 0 0 0
 1103.90385754452 0 0 0
 1107.08955589824 0 0 0
 1110.273353705 0 0 0
 1113.45523962096 0 0 0
 1116.63520230228 0 0 0
 1119.81323040512 0 0 0
 1122.98931258564 0 0 0
 1126.1634375 0 0 0
 1129.33559380436 0 0 0
 1132.50577015488 0 0 0
 1135.67395520772 0 0 0
 1138.84013761904 0 0 0
 1142.004306045 0 0 0
 1145.16644914176 0 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-46-10_000_218
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:46:10
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 16
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1095 0 0
 2 1090 0 0
 3 1085 0 0
 4 1097 0 0
 5 1094 0 0
 6 1095 0 0
 7 1092 0 0
 8 1093 0 0
 9 1089 0 0
 10 1093 0 0
 11 1087 0 0
 12 1092 0 0
 13 1090 0 0
 14 1092 0 0
 15 1091 0 0
 16 1091 0 0
 17 1093 0 0
 18 1091 0 0
 19 1085 0 0
 20 1093 0 0
 21 1086 0 0
 22 1092 0 0
 23 1087 0 0
 24 1093 0 0
 25 1091 0 0
 26 1094 0 0
 27 1094 0 0
 28 1094 0 0
 29 1091 0 0
 30 1095 0 0
 31 1091 0 0
 32 1094 0 0
 33 1087 0 0
 34 1089 0 0
 35 1093 0 0
 36 1090 0 0
 37 1089 0 0
 38 1094 0 0
 39 1092 0 0
 40 1095 0 0
 41 1089 0 0
 42 1093 0 0
 43 1095 0 0
 44 1090 0 0
 45 1096 0 0
 46 1093 0 0
 47 1092 0 0
 48 1092 0 0
 49 1089 0 0
 50 1091 0 0
 51 1096 0 0
 52 1094 0 0
 53 1092 0 0
 54 1095 0 0
 55 1089 0 0
 56 1097 0 0
 57 1089 0 0
 58 1090 0 0
 59 1090 0 0
 60 1095 0 0
 61 1094 0 0
 62 1091 0 0
 63 1091 0 0
 64 1092 0 0
 65 1094 0 0
 66 1091 0 0
 67 1089 0 0
 68 1094 0 0
 69 1092 0 0
 70 1093 0 0
 71 1089 0 0
 72 1092 0 0
 73 1094 0 0
 74 1093 0 0
 75 1091 0 0
 76 1091 0 0
 77 1096 0 0
 78 1098 0 0
 79 1099 0 0
 80 1101 0 0
 81 1092 0 0
 82 1092 0 0
 83 1096 0 0
 84 1090 0 0
 85 1092 0 0
 86 1093 0 0
 87 1092 0 0
 88 1094 0 0
 89 1096 0 0
 90 1091 0 0
 91 1094 0 0
 92 1096 0 0
 93 1095 0 0
 94 1095 0 0
 95 1091 0 0
 96 1097 0 0
 97 1096 0 0
 98 1099 0 0
 99 1096 0 0
 100 1098 0 0
 101 1094 0 0
 102 1095 0 0
 103 1104 0 0
 104 1094 0 0
 105 1095 0 0
 106 1097 0 0
 107 1101 0 0
 108 1095 0 0
 109 1097 0 0
 110 1098 0 0
 111 1092 0 0
 112 1099 0 0
 113 1096 0 0
 114 1098 0 0
 115 1099 0 0
 116 1100 0 0
 117 1100 0 0
 118 1100 0 0
 119 1098 0 0
 120 1104 0 0
 121 1096 0 0
 122 1099 0 0
 123 1094 0 0
 124 1095 0 0
 125 1099 0 0
 126 1097 0 0
 127 1096 0 0
 128 1105 0 0
 129 1099 0 0
 130 1097 0 0
 131 1099 0 0
 132 1095 0 0
 133 1094 0 0
 134 1096 0 0
 135 1102 0 0
 136 1100 0 0
 137 1097 0 0
 138 1101 0 0
 139 1096 0 0
 140 1098 0 0
 141 1092 0 0
 142 1100 0 0
 143 1094 0 0
 144 1102 0 0
 145 1100 0 0
 146 1096 0 0
 147 1097 0 0
 148 1101 0 0
 149 1098 0 0
 150 1092 0 0
 151 1091 0 0
 152 1102 0 0
 153 1094 0 0
 154 1099 0 0
 155 1096 0 0
 156 1095 0 0
 157 1096 0 0
 158 1099 0 0
 159 1099 0 0
 160 1094 0 0
 161 1094 0 0
 162 1102 0 0
 163 1094 0 0
 164 1096 0 0
 165 1096 0 0
 166 1096 0 0
 167 1094 0 0
 168 1097 0 0
 169 1096 0 0
 170 1095 0 0
 171 1088 0 0
 172 1095 0 0
 173 1092 0 0
 174 1095 0 0
 175 1092 0 0
 176 1097 0 0
 177 1092 0 0
 178 1096 0 0
 179 1097 0 0
 180 1098 0 0
 181 1095 0 0
 182 1096 0 0
 183 1093 0 0
 184 1102 0 0
 185 1094 0 0
 186 1095 0 0
 187 1095 0 0
 188 1092 0 0
 189 1098 0 0
 190 1098 0 0
 191 1090 0 0
 192 1093 0 0
 193 1099 0 0
 194 1097 0 0
 195 1091 0 0
 196 1096 0 0
 197 1096 0 0
 198 1096 0 0
 199 1099 0 0
 200 1096 0 0
 201 1095 0 0
 202 1091 0 0
 203 1097 0 0
 204 1096 0 0
 205 1096 0 0
 206 1098 0 0
 207 1093 0 0
 208 1096 0 0
 209 1095 0 0
 210 1090 0 0
 211 1094 0 0
 212 1090 0 0
 213 1093 0 0
 214 1094 0 0
 215 1096 0 0
 216 1094 0 0
 217 1096 0 0
 218 1095 0 0
 219 1095 0 0
 220 1092 0 0
 221 1098 0 0
 222 1097 0 0
 223 1094 0 0
 224 1093 0 0
 225 1093 0 0
 226 1095 0 0
 227 1090 0 0
 228 1095 0 0
 229 1095 0 0
 230 1097 0 0
 231 1092 0 0
 232 1102 0 0
 233 1092 0 0
 234 1094 0 0
 235 1096 0 0
 236 1096 0 0
 237 1093 0 0
 238 1099 0 0
 239 1092 0 0
 240 1090 0 0
 241 1097 0 0
 242 1101 0 0
 243 1093 0 0
 244 1095 0 0
 245 1094 0 0
 246 1097 0 0
 247 1096 0 0
 248 1096 0 0
 249 1096 0 0
 250 1096 0 0
 251 1094 0 0
 252 1102 0 0
 253 1096 0 0
 254 1103 0 0
 255 1147 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-46-10_000_219
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:46:10
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
p999 = 16
[END] of [Attributes]
[DATA]
 0 11 0 0
 307.52331957488 0 0 0
 310.83625202772 0 0 0
 314.15001779904 0 0 0
 317.464605545 0.00604122566526628 0 0
 320.78000392176 -0.000510790049928972 0 0
 324.09620158548 0.00300049948784454 0 0
 327.41318719232 -0.000666429195090215 0 0
 330.73094939844 0.00113702548016214 0 0
 334.04947686 0.0010703896407618 0 0
 337.36875823316 0.00113342747846298 0 0
 340.68878217408 0.000614057104142051 0 0
 344.00953733892 0.00132650753986508 0 0
 347.33101238384 -0.000920011758227152 0 0
 350.653195965 0.00171244608565827 0 0
 353.97607673856 0.00193025737089289 0 0
 357.29964336068 7.37635890200691e-005 0 0
 360.62388448752 0.000669885143691528 0 0
 363.94878877524 0.000616354348447576 0 0
 367.27434488 0.000528303391896842 0 0
 370.60054145796 0.00088115596387623 0 0
 373.92736716528 0.00124049843958838 0 0
 377.25481065812 -0.00089635067333475 0 0
 380.58286059264 0.000543418985534658 0 0
 383.911505625 0.00134387126030693 0 0
 387.24073441136 -0.000648319759117046 0 0
 390.57053560788 0.00102303657790483 0 0
 393.90089787072 0.00111262881249804 0 0
 397.23180985604 0.000499018558771288 0 0
 400.56326022 0.000383806980532681 0 0
 403.89523761876 9.51155741477806e-005 0 0
 407.22773070848 0.00121315556533593 0 0
 410.56072814532 -0.000300352135502534 0 0
 413.89421858544 0.000133549966329399 0 0
 417.228190685 0.000166785955913379 0 0
 420.56263310016 0.000587193572611217 0 0
 423.89753448708 0.00076471250654174 0 0
 427.23288350192 0.000796775868167181 0 0
 430.56866880084 0.000213287025390196 0 0
 433.90487904 0.000392827244640175 0 0
 437.24150287556 0.000452133892227936 0 0
 440.57852896368 0.000373180932993763 0 0
 443.91594596052 0.00016965421259086 0 0
 447.25374252224 0.000689480616151395 0 0
 450.591907305 0.000181363216926926 0 0
 453.93042896496 0.000278127952939295 0 0
 457.26929615828 0.000947658200143844 0 0
 460.60849754112 0.0010887294324317 0 0
 463.94802176964 0.00110503604956835 0 0
 467.2878575 0.000548066123511487 0 0
 470.62799338836 0.00105543140130945 0 0
 473.96841809088 0.000615460142074115 0 0
 477.30912026372 0.00120705497452795 0 0
 480.65008856304 0.000662495849437246 0 0
 483.991311645 0.00127582809204058 0 0
 487.33277816576 0.000743776299072816 0 0
 490.67447678148 0.000621760291351304 0 0
 494.01639614832 0.000947618088525381 0 0
 497.35852492244 0.00122714658140777 0 0
 500.70085176 0.000539087976748541 0 0
 504.04336531716 0.000361635030458207 0 0
 507.38605425008 0.00114234532163801 0 0
 510.72890721492 0.000392078212639288 0 0
 514.07191286784 4.34684246002882e-005 0 0
 517.415059865 0.000816166327898737 0 0
 520.75833686256 -0.000313961560474917 0 0
 524.10173251668 0.000360379937970676 0 0
 527.44523548352 0.000849879022729278 0 0
 530.78883441924 0.000310166181989725 0 0
 534.13251798 0.000331505939375722 0 0
 537.47627482196 0.000495917219022465 0 0
 540.82009360128 0.000659666877495527 0 0
 544.16396297412 0.000660238848197608 0 0
 547.50787159664 5.05441081510995e-006 0 0
 550.851808125 5.46700682828867e-005 0 0
 554.19576121536 0.000762923484729062 0 0
 557.53971952388 0.00088931472944331 0 0
 560.88367170672 0.00103098443063229 0 0
 564.22760642004 0.000669533393676766 0 0
 567.57151232 0.000600632233205166 0 0
 570.91537806276 -6.26524663087736e-005 0 0
 574.25919230448 0.000217342001318658 0 0
 577.60294370132 6.45660429339369e-005 0 0
 580.94662090944 -0.00011274221782976 0 0
 584.290212585 0.000376247710563263 0 0
 587.63370738416 0.000298578362213757 0 0
 590.97709396308 -0.000198412615552428 0 0
 594.32036097792 0.000155610165716649 0 0
 597.66349708484 0.00146167438344803 0 0
 601.00649094 -0.000264742754068716 0 0
 604.34933119956 -6.60845248215699e-005 0 0
 607.69200651968 -4.37195634774117e-005 0 0
 611.03450555652 -0.000264102307713973 0 0
 614.37681696624 0.000108910885937123 0 0
 617.718929405 -0.000565347155918925 0 0
 621.06083152896 0.00174653721842552 0 0
 624.40251199428 0.000340728696620228 0 0
 627.74395945712 -0.00164056075381195 0 0
 631.08516257364 0.00106197317648784 0 0
 634.42611 -0.000752212157543296 0 0
 637.76679039236 0.000307489517446416 0 0
 641.10719240688 -3.31208608775228e-005 0 0
 644.44730469972 0.000493692087353314 0 0
 647.78711592704 0.000124761197248735 0 0
 651.126614745 0.000880081168087376 0 0
 654.46578980976 0.000730931131024522 0 0
 657.80462977748 6.30123363910213e-005 0 0
 661.14312330432 0.000957742301281569 0 0
 664.48125904644 0.000517464041565738 0 0
 667.81902566 -0.000340384128245797 0 0
 671.15641180116 0.00168911666450493 0 0
 674.49340612608 0.00084917187309799 0 0
 677.82999729092 -0.0011244603985108 0 0
 681.16617395184 -0.000407581150900509 0 0
 684.501924765 -0.0010335824244427 0 0
 687.83723838656 -0.000583346648094215 0 0
 691.17210347268 -0.000381675661849256 0 0
 694.50650867952 0.00126279595431672 0 0
 697.84044266324 -0.000208636724863144 0 0
 701.17389408 0.00048638964748062 0 0
 704.50685158596 6.51388870472303e-005 0 0
 707.83930383728 -0.00031159177378711 0 0
 711.17123949012 0.000279593404078202 0 0
 714.50264720064 0.00157991216713132 0 0
 717.833515625 -4.83814602407664e-005 0 0
 721.16383341936 -0.000286379436147266 0 0
 724.49358923988 0.0019038843288888 0 0
 727.82277174272 0.000931430282022796 0 0
 731.15136958404 0.000707251493577306 0 0
 734.47937142 0.000418042835446768 0 0
 737.80676590676 -0.00063437602138826 0 0
 741.13354170048 -0.000718200448823533 0 0
 744.45968745732 -0.000265768787027737 0 0
 747.78519183344 -0.000495516842393403 0 0
 751.110043485 0.0021037481656635 0 0
 754.43423106816 0.000200936207870673 0 0
 757.75774323908 0.000205905294540763 0 0
 761.08056865392 -0.00030263977535641 0 0
 764.40269596884 0.000584191806529052 0 0
 767.72411384 0.00101921161159661 0 0
 771.04481092356 0.00208599205304576 0 0
 774.36477587568 0.000793322465550286 0 0
 777.68399735252 0.000736486923082883 0 0
 781.00246401024 0.00202249390340703 0 0
 784.320164505 0.00228037117102662 0 0
 787.63708749296 0.000731669977022816 0 0
 790.95322163028 0.00197878804442859 0 0
 794.26855557312 0.00128643652708792 0 0
 797.58307797764 -0.000235588694992685 0 0
 800.8967775 0.00245412647109707 0 0
 804.20964279636 -0.000465601479243076 0 0
 807.52166252288 -0.000187236027931454 0 0
 810.83282533572 0.00348667287430522 0 0
 814.14311989104 0.000821057716633091 0 0
 817.452534845 0.000838363571570144 0 0
 820.76105885376 0.00169198126515089 0 0
 824.06868057348 0.00224743973437854 0 0
 827.37538866032 0.00069456504219962 0 0
 830.68117177044 -0.000428825617467539 0 0
 833.98601856 0.00246153603179923 0 0
 837.28991768516 0.00181803039483611 0 0
 840.59285780208 3.96717206030795e-005 0 0
 843.89482756692 -0.00145816513138048 0 0
