Date,Time,°C,kPa,DO %,DO mg/L,SPC-mS/cm,C-mS/cm,TDS mg/L,SAL-ppt,pH,FNU,NTU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m,ALT m,Lat,Lon
6/17/2019,1:35:48,14.472,100.91,91.4,7.52,52.906,42.268,34388.996,34.88,7.84,1.54,1.54,0.409,0.49,1.646,6.63,0.781,-2.1,38.19011,-122.92862
6/17/2019,1:35:53,14.464,100.9,91.4,7.52,52.911,42.264,34392.305,34.88,7.84,1.64,1.64,0.369,0.45,1.53,6.16,0.799,-3.2,38.19012,-122.92863
6/17/2019,1:35:58,14.467,100.91,91.4,7.52,52.907,42.263,34389.652,34.88,7.84,1.59,1.59,0.413,0.49,1.584,6.38,0.783,-3.9,38.19014,-122.92866
6/17/2019,1:36:03,14.473,100.91,91.4,7.52,52.906,42.268,34388.773,34.88,7.84,1.83,1.83,0.479,0.56,1.59,6.41,0.782,-3.8,38.19016,-122.92867
6/17/2019,1:36:08,14.47,100.91,91.4,7.52,52.91,42.269,34391.184,34.88,7.84,1.62,1.62,0.48,0.56,1.553,6.26,0.777,-4,38.19017,-122.92869
6/17/2019,1:36:13,14.474,100.9,91.3,7.51,52.907,42.271,34389.746,34.88,7.84,1.58,1.58,0.347,0.43,1.643,6.62,0.765,-4.4,38.19019,-122.92871
6/17/2019,1:36:18,14.475,100.9,91.2,7.51,52.91,42.274,34391.488,34.88,7.84,1.6,1.6,0.573,0.65,1.598,6.44,0.784,-4.5,38.1902,-122.92873
6/17/2019,1:36:23,14.474,100.91,91.2,7.5,52.91,42.273,34391.703,34.88,7.84,1.7,1.7,0.552,0.63,1.605,6.46,0.777,-4.5,38.19022,-122.92874
6/17/2019,1:36:28,14.448,100.91,91.1,7.5,52.928,42.261,34403.5,34.9,7.84,1.51,1.51,0.407,0.49,1.753,7.06,0.771,-4.3,38.19023,-122.92876
6/17/2019,1:36:33,14.474,100.91,91.1,7.49,52.907,42.271,34389.633,34.88,7.84,1.5,1.5,0.466,0.55,1.498,6.04,0.797,-4,38.19025,-122.92878
6/17/2019,1:36:38,14.476,100.91,91.1,7.49,52.906,42.272,34389.074,34.88,7.84,1.63,1.63,0.411,0.49,1.616,6.51,0.795,-4.3,38.19027,-122.9288
6/17/2019,1:36:43,14.473,100.91,91,7.49,52.909,42.271,34390.934,34.88,7.84,1.81,1.81,0.336,0.42,1.643,6.62,0.787,-4.2,38.19028,-122.92882
6/17/2019,1:36:48,14.47,100.91,91,7.49,52.909,42.268,34390.785,34.88,7.84,1.6,1.6,0.374,0.45,1.614,6.5,0.788,-4,38.19029,-122.92884
6/17/2019,1:36:53,14.458,100.91,91,7.49,52.913,42.259,34393.352,34.89,7.84,1.63,1.63,0.464,0.54,1.519,6.12,0.786,-4,38.1903,-122.92886
6/17/2019,1:36:58,14.451,100.91,90.9,7.48,52.919,42.257,34397.129,34.89,7.84,1.59,1.59,0.391,0.47,1.546,6.23,0.799,-4.3,38.19032,-122.92888
6/17/2019,1:37:03,14.46,100.91,90.9,7.48,52.913,42.261,34393.176,34.89,7.84,1.62,1.62,0.511,0.59,1.483,5.98,0.79,-4.5,38.19033,-122.9289
6/17/2019,1:37:08,14.464,100.9,91,7.49,52.909,42.261,34390.816,34.88,7.84,1.59,1.59,0.587,0.67,1.604,6.46,0.791,-4.4,38.19034,-122.92892
6/17/2019,1:37:13,14.456,100.91,90.9,7.48,52.917,42.26,34396.039,34.89,7.84,1.56,1.56,0.407,0.49,1.735,6.99,0.798,-4.3,38.19036,-122.92893
6/17/2019,1:37:18,14.456,100.91,90.8,7.48,52.912,42.256,34392.824,34.89,7.84,1.71,1.71,0.379,0.46,1.565,6.31,0.794,-4.3,38.19038,-122.92895
6/17/2019,1:37:23,14.455,100.91,90.8,7.48,52.915,42.257,34394.875,34.89,7.84,1.59,1.59,0.433,0.51,1.485,5.99,0.824,-4.2,38.19039,-122.92896
6/17/2019,1:37:28,14.468,100.91,90.8,7.47,52.912,42.268,34392.617,34.89,7.84,1.77,1.77,0.304,0.38,1.506,6.07,0.801,-5,38.19041,-122.92898
6/17/2019,1:37:33,14.464,100.91,90.8,7.47,52.913,42.266,34393.73,34.89,7.84,1.64,1.64,0.421,0.5,1.727,6.95,0.804,-4.3,38.19043,-122.92899
6/17/2019,1:37:38,14.465,100.91,90.8,7.47,52.909,42.263,34390.941,34.88,7.84,1.58,1.58,0.436,0.52,1.524,6.14,0.802,-4.2,38.19045,-122.92901
6/17/2019,1:37:43,14.467,100.92,90.8,7.47,52.911,42.267,34392.344,34.88,7.84,1.48,1.48,0.454,0.53,1.439,5.8,0.8,-4,38.19047,-122.92902
6/17/2019,1:37:48,14.454,100.91,90.7,7.47,52.918,42.259,34396.883,34.89,7.84,1.65,1.65,0.486,0.57,1.697,6.83,0.798,-3.9,38.19049,-122.92905
6/17/2019,1:37:53,14.444,100.91,90.7,7.47,52.922,42.252,34399.191,34.89,7.84,1.53,1.53,0.445,0.52,1.55,6.25,0.797,-3.9,38.19051,-122.92906
6/17/2019,1:37:58,14.444,100.92,90.7,7.47,52.921,42.251,34398.641,34.89,7.84,1.64,1.64,0.477,0.56,1.499,6.04,0.798,-4,38.19052,-122.92908
6/17/2019,1:38:03,14.462,100.91,90.7,7.47,52.91,42.26,34391.637,34.88,7.84,1.61,1.61,0.382,0.46,1.618,6.52,0.793,-3.9,38.19054,-122.92911
6/17/2019,1:38:08,14.438,100.91,90.7,7.47,52.921,42.245,34398.637,34.89,7.84,1.63,1.63,0.619,0.7,1.686,6.79,0.781,-3.9,38.19056,-122.92913
6/17/2019,1:38:13,14.442,100.92,90.7,7.47,52.918,42.246,34396.742,34.89,7.84,1.65,1.65,0.403,0.48,1.55,6.25,0.783,-4,38.19057,-122.92915
6/17/2019,1:38:18,14.48,100.91,90.7,7.47,52.898,42.268,34383.379,34.88,7.84,1.71,1.71,0.398,0.48,1.677,6.75,0.745,-4.1,38.19059,-122.92918
6/17/2019,1:38:23,14.454,100.91,90.6,7.46,52.919,42.26,34397.184,34.89,7.84,1.61,1.61,0.386,0.47,1.463,5.9,0.763,-4.8,38.19061,-122.92919
6/17/2019,1:38:28,14.459,100.91,90.7,7.46,52.909,42.256,34390.672,34.88,7.84,1.68,1.68,0.465,0.55,1.532,6.17,0.785,-5.2,38.19063,-122.92921
6/17/2019,1:38:33,14.447,100.91,90.7,7.46,52.909,42.248,34391.02,34.88,7.84,1.64,1.64,0.463,0.54,1.628,6.56,0.565,-5.4,38.19064,-122.92924
6/17/2019,1:38:38,14.469,100.9,90.8,7.47,52.901,42.258,34385.945,34.88,7.84,1.73,1.73,0.449,0.53,1.48,5.97,0.451,-5.3,38.19062,-122.92928
6/17/2019,1:38:43,14.496,100.92,90.6,7.45,52.888,42.277,34377.121,34.87,7.83,1.9,1.9,0.622,0.7,1.581,6.37,0.431,-4.3,38.19061,-122.92928
6/17/2019,1:38:48,14.471,100.91,90.5,7.44,52.896,42.259,34382.277,34.87,7.84,1.63,1.63,0.58,0.66,1.458,5.88,0.636,-3.7,38.1906,-122.92928
6/17/2019,1:38:53,14.479,100.9,90.5,7.45,52.897,42.268,34383.289,34.88,7.84,1.64,1.64,0.38,0.46,1.605,6.46,0.516,-3.8,38.19061,-122.92924
6/17/2019,1:38:58,14.469,100.91,90.5,7.45,52.903,42.263,34386.855,34.88,7.84,1.67,1.67,0.323,0.4,1.37,5.53,0.448,-3.8,38.19061,-122.92921
6/17/2019,1:39:03,14.472,100.91,90.6,7.45,52.901,42.263,34385.961,34.88,7.84,1.75,1.75,0.494,0.57,1.605,6.46,0.42,-3.3,38.19062,-122.92917
6/17/2019,1:39:08,14.426,100.91,90.6,7.46,52.924,42.234,34400.316,34.89,7.84,1.66,1.66,0.435,0.51,1.503,6.06,0.407,-2.4,38.19062,-122.92913
6/17/2019,1:39:13,14.437,100.91,90.7,7.47,52.918,42.24,34396.672,34.89,7.84,1.78,1.78,0.457,0.54,1.355,5.46,0.398,-2.3,38.19061,-122.92909
6/17/2019,1:39:18,14.408,100.92,90.7,7.47,52.924,42.217,34400.695,34.89,7.84,1.7,1.7,0.367,0.45,1.551,6.25,0.41,-2.8,38.19059,-122.92905
6/17/2019,1:39:23,14.409,100.92,90.9,7.49,52.93,42.221,34404.477,34.9,7.84,1.56,1.56,0.363,0.44,1.523,6.14,0.411,-2.1,38.19057,-122.92902
6/17/2019,1:39:28,14.428,100.91,90.9,7.49,52.917,42.231,34396.012,34.89,7.84,1.67,1.67,0.379,0.46,1.464,5.9,0.407,-2.2,38.19056,-122.929
6/17/2019,1:39:33,14.436,100.92,91,7.49,52.914,42.237,34393.879,34.89,7.84,1.63,1.63,0.4,0.48,1.561,6.29,0.407,-2.4,38.19054,-122.92896
6/17/2019,1:39:38,14.445,100.91,91.1,7.5,52.914,42.247,34394.055,34.89,7.84,1.63,1.63,0.365,0.44,1.485,5.99,0.412,-2.9,38.19052,-122.92893
6/17/2019,1:39:43,14.446,100.91,91.2,7.51,52.914,42.247,34394.012,34.89,7.84,1.76,1.76,0.428,0.51,1.59,6.41,0.394,-3,38.1905,-122.92889
6/17/2019,1:39:48,14.446,100.92,91.2,7.51,52.914,42.248,34393.93,34.89,7.84,1.75,1.75,0.47,0.55,1.42,5.73,0.396,-2.7,38.19048,-122.92887
6/17/2019,1:39:53,14.451,100.91,91.3,7.52,52.914,42.253,34393.793,34.89,7.84,1.59,1.59,0.36,0.44,1.512,6.09,0.406,-2.6,38.19046,-122.92884
6/17/2019,1:39:58,14.452,100.91,91.4,7.52,52.914,42.254,34393.863,34.89,7.84,1.7,1.7,0.358,0.44,1.393,5.62,0.388,-2.6,38.19043,-122.92881
6/17/2019,1:40:03,14.452,100.92,91.4,7.53,52.908,42.248,34390.246,34.88,7.84,1.7,1.7,0.508,0.59,1.543,6.22,0.393,-2.6,38.19041,-122.92879
6/17/2019,1:40:08,14.451,100.91,91.5,7.53,52.914,42.252,34394.328,34.89,7.84,1.66,1.66,0.436,0.52,1.367,5.51,0.405,-2.8,38.19039,-122.92876
6/17/2019,1:40:13,14.452,100.91,91.6,7.54,52.916,42.255,34395.266,34.89,7.84,1.68,1.68,0.355,0.43,1.629,6.56,0.401,-2.7,38.19036,-122.92874
6/17/2019,1:40:18,14.451,100.91,91.6,7.54,52.905,42.245,34387.93,34.88,7.84,1.67,1.67,0.443,0.52,1.521,6.13,0.404,-2.6,38.19034,-122.92871
6/17/2019,1:40:23,14.458,100.92,91.6,7.54,52.909,42.255,34390.859,34.88,7.84,1.59,1.59,0.473,0.55,1.522,6.13,0.395,-2.6,38.19032,-122.92868
6/17/2019,1:40:28,14.456,100.92,91.6,7.54,52.91,42.256,34391.527,34.88,7.84,1.63,1.63,0.463,0.54,1.476,5.95,0.411,-2.2,38.1903,-122.92864
6/17/2019,1:40:33,14.455,100.9,91.5,7.53,52.914,42.257,34394.379,34.89,7.84,1.73,1.73,0.408,0.49,1.599,6.44,0.401,-2.3,38.19028,-122.92861
6/17/2019,1:40:38,14.456,100.91,91.6,7.54,52.912,42.255,34392.566,34.89,7.84,1.74,1.74,0.305,0.38,1.409,5.68,0.403,-2.2,38.19025,-122.92858
6/17/2019,1:40:43,14.463,100.93,91.7,7.54,52.906,42.258,34388.801,34.88,7.84,1.63,1.63,0.446,0.53,1.436,5.79,0.392,-1.9,38.19023,-122.92855
6/17/2019,1:40:48,14.462,100.91,91.7,7.54,52.908,42.258,34390.488,34.88,7.84,1.64,1.64,0.552,0.63,1.611,6.49,0.401,-1.6,38.19021,-122.92852
6/17/2019,1:40:53,14.461,100.92,91.7,7.55,52.911,42.26,34392.336,34.88,7.84,1.61,1.61,0.584,0.66,1.434,5.78,0.389,-1.1,38.19019,-122.92848
6/17/2019,1:40:58,14.458,100.91,91.7,7.55,52.91,42.256,34391.348,34.88,7.84,1.59,1.59,0.441,0.52,1.458,5.88,0.4,-0.8,38.19017,-122.92845
6/17/2019,1:41:03,14.457,100.91,91.6,7.54,52.916,42.26,34395.199,34.89,7.84,1.6,1.6,0.502,0.58,1.422,5.73,0.404,-0.9,38.19014,-122.92843
6/17/2019,1:41:08,14.449,100.91,91.7,7.55,52.914,42.251,34394.195,34.89,7.84,1.74,1.74,0.321,0.4,1.45,5.85,0.389,-0.6,38.19011,-122.92841
6/17/2019,1:41:13,14.446,100.91,91.7,7.55,52.918,42.25,34396.785,34.89,7.84,1.64,1.64,0.389,0.47,1.332,5.37,0.415,-0.6,38.19009,-122.92838
6/17/2019,1:41:18,14.442,100.92,91.7,7.55,52.913,42.242,34393.238,34.89,7.84,1.61,1.61,0.436,0.52,1.47,5.93,0.388,-0.3,38.19006,-122.92836
6/17/2019,1:41:23,14.426,100.91,91.7,7.55,52.923,42.235,34399.895,34.89,7.84,1.63,1.63,0.361,0.44,1.406,5.67,0.406,-0.6,38.19003,-122.92834
6/17/2019,1:41:28,14.413,100.91,91.7,7.55,52.931,42.228,34405.234,34.9,7.84,1.62,1.62,0.554,0.63,1.438,5.8,0.39,-0.5,38.19001,-122.92831
6/17/2019,1:41:33,14.404,100.91,91.7,7.55,52.933,42.221,34406.691,34.9,7.84,1.58,1.58,0.406,0.49,1.556,6.27,0.399,-0.2,38.18998,-122.92828
6/17/2019,1:41:38,14.371,100.9,91.6,7.55,52.937,42.191,34409.02,34.9,7.84,1.66,1.66,0.34,0.42,1.489,6,0.413,0.2,38.18996,-122.92825
6/17/2019,1:41:43,14.363,100.91,91.7,7.56,52.947,42.191,34415.84,34.91,7.84,1.57,1.57,0.443,0.52,1.319,5.32,0.409,0.8,38.18993,-122.92825
6/17/2019,1:41:48,14.358,100.91,91.7,7.56,52.95,42.187,34417.629,34.91,7.84,1.65,1.65,0.516,0.6,1.342,5.41,0.408,0.3,38.1899,-122.92823
6/17/2019,1:41:53,14.346,100.91,91.6,7.56,52.959,42.182,34423.512,34.92,7.84,1.59,1.59,0.401,0.48,1.488,6,0.406,0.2,38.18986,-122.92822
6/17/2019,1:41:58,14.373,100.91,91.7,7.56,52.942,42.196,34412.043,34.9,7.84,1.62,1.62,0.333,0.41,1.438,5.8,0.403,0.3,38.18982,-122.92825
6/17/2019,1:42:03,14.377,100.91,91.7,7.56,52.944,42.2,34413.383,34.91,7.84,1.6,1.6,0.402,0.48,1.475,5.95,0.383,0.7,38.18979,-122.92828
6/17/2019,1:42:08,14.395,100.91,91.8,7.56,52.934,42.211,34406.781,34.9,7.84,1.64,1.64,0.486,0.57,1.358,5.48,0.416,0.3,38.18978,-122.92833
6/17/2019,1:42:13,14.413,100.91,91.7,7.56,52.931,42.228,34405.016,34.9,7.84,1.6,1.6,0.442,0.52,1.494,6.02,0.514,-0.3,38.18977,-122.92835
6/17/2019,1:42:18,14.42,100.91,91.7,7.55,52.928,42.232,34403.211,34.9,7.84,1.6,1.6,0.379,0.46,1.582,6.37,0.576,-0.5,38.18977,-122.92838
6/17/2019,1:42:23,14.421,100.91,91.6,7.54,52.931,42.236,34404.832,34.9,7.84,1.62,1.62,0.356,0.44,1.332,5.37,1.321,0.2,38.18977,-122.92841
6/17/2019,1:42:28,14.4,100.91,91.5,7.53,52.942,42.224,34412.582,34.91,7.84,1.54,1.54,0.313,0.39,1.428,5.76,1.635,0.2,38.18977,-122.92842
6/17/2019,1:42:33,14.409,100.91,91.5,7.54,52.935,42.227,34407.785,34.9,7.84,1.69,1.69,0.322,0.4,1.307,5.27,1.47,0.2,38.18978,-122.92844
6/17/2019,1:42:38,14.416,100.91,91.4,7.53,52.933,42.233,34406.703,34.9,7.84,1.52,1.52,0.455,0.53,1.545,6.23,1.546,-0.1,38.1898,-122.92846
6/17/2019,1:42:43,14.421,100.92,91.4,7.53,52.93,42.234,34404.238,34.9,7.84,1.61,1.61,0.4,0.48,1.554,6.26,1.363,-0.2,38.18982,-122.92846
6/17/2019,1:42:48,14.319,100.92,91.2,7.52,52.989,42.179,34442.863,34.94,7.84,1.52,1.52,0.455,0.54,1.335,5.39,2.116,0.2,38.18985,-122.92846
6/17/2019,1:42:53,14.104,100.92,90.8,7.51,53.084,42.039,34504.586,35,7.84,1.49,1.49,0.477,0.56,1.267,5.11,2.969,-0.3,38.18987,-122.92845
6/17/2019,1:42:58,14.002,100.92,90.5,7.51,53.091,41.938,34509.246,35,7.84,1.45,1.45,0.402,0.48,1.495,6.03,3.402,0.2,38.1899,-122.92846
6/17/2019,1:43:03,13.901,100.92,90.2,7.5,53.135,41.871,34537.648,35.03,7.84,1.46,1.46,0.485,0.56,1.56,6.29,3.478,-0.5,38.18991,-122.92847
6/17/2019,1:43:08,13.9,100.92,90.1,7.49,53.132,41.868,34535.852,35.03,7.84,1.41,1.41,0.529,0.61,1.443,5.82,3.553,-0.8,38.18993,-122.92848
6/17/2019,1:43:13,13.813,100.92,89.8,7.47,53.207,41.838,34584.301,35.08,7.84,1.52,1.52,0.412,0.49,1.387,5.6,3.588,-2.3,38.18995,-122.92849
6/17/2019,1:43:18,13.422,100.92,89.2,7.48,53.387,41.584,34701.688,35.2,7.83,1.21,1.21,0.483,0.56,1.209,4.88,3.626,-3.5,38.18996,-122.9285
6/17/2019,1:43:23,13.331,100.91,89,7.48,53.383,41.486,34699.203,35.19,7.83,1.24,1.24,0.437,0.52,1.246,5.03,3.626,-4,38.18998,-122.92852
6/17/2019,1:43:28,13.313,100.92,89,7.48,53.386,41.466,34700.797,35.19,7.83,1.21,1.21,0.501,0.58,1.239,5,3.628,-4.4,38.18999,-122.92854
6/17/2019,1:43:33,13.417,100.91,89.1,7.47,53.331,41.532,34665.238,35.16,7.83,1.38,1.38,0.427,0.51,1.359,5.48,3.635,-3.8,38.19001,-122.92854
6/17/2019,1:43:38,13.305,100.92,88.9,7.47,53.379,41.456,34696.324,35.19,7.83,1.17,1.17,0.42,0.5,1.232,4.97,3.61,-3.5,38.19003,-122.92856
6/17/2019,1:43:43,13.4,100.92,89.1,7.48,53.353,41.53,34679.625,35.17,7.83,1.32,1.32,0.441,0.52,1.277,5.15,3.622,-3.1,38.19004,-122.92857
6/17/2019,1:43:48,13.397,100.91,88.9,7.47,53.35,41.526,34677.23,35.17,7.83,1.29,1.29,0.345,0.43,1.465,5.91,3.615,-2.7,38.19006,-122.92859
6/17/2019,1:43:53,13.475,100.91,89,7.46,53.328,41.588,34663.449,35.16,7.83,1.4,1.4,0.445,0.52,1.397,5.63,3.597,-2.7,38.19007,-122.9286
6/17/2019,1:43:58,14.014,100.92,90.1,7.48,53.086,41.947,34505.945,35,7.83,1.7,1.7,0.587,0.67,1.642,6.61,2.609,-2.1,38.19009,-122.92862
6/17/2019,1:44:03,14.168,100.92,90.5,7.49,53.038,42.065,34474.672,34.97,7.83,1.42,1.42,0.492,0.57,1.528,6.16,2.22,-0.7,38.1901,-122.92863
6/17/2019,1:44:08,14.404,100.91,91.1,7.51,52.936,42.219,34408.691,34.9,7.83,1.62,1.62,0.49,0.57,1.642,6.61,0.957,-0.5,38.19012,-122.92864
6/17/2019,1:44:13,14.434,100.93,91.3,7.51,52.911,42.233,34392.074,34.88,7.83,1.58,1.58,0.224,0.3,1.522,6.13,0.598,-0.6,38.19014,-122.92867
6/17/2019,1:44:18,14.435,100.91,91.4,7.52,52.919,42.241,34397.473,34.89,7.83,1.61,1.61,0.406,0.49,1.619,6.52,0.658,0.2,38.19016,-122.92868
6/17/2019,2:03:26,13.566,100.93,86.6,7.25,53.258,41.626,34617.418,35.11,7.81,1.64,1.64,0.397,0.48,1.056,4.27,0.839,-0.5,38.19545,-122.94335
6/17/2019,2:03:31,13.563,100.92,86.5,7.24,53.256,41.622,34616.23,35.11,7.81,1.45,1.45,0.415,0.49,1.293,5.22,0.836,-0.7,38.19545,-122.94338
6/17/2019,2:03:36,13.583,100.93,86.4,7.23,53.245,41.634,34609.5,35.1,7.81,1.54,1.54,0.311,0.39,1.116,4.51,0.57,-0.9,38.19546,-122.94342
6/17/2019,2:03:41,13.586,100.94,86.3,7.22,53.244,41.636,34608.379,35.1,7.81,1.53,1.53,0.39,0.47,1.003,4.06,0.585,-1,38.19547,-122.94345
6/17/2019,2:03:46,13.572,100.94,86.2,7.21,53.25,41.627,34612.48,35.1,7.81,1.57,1.57,0.42,0.5,1.155,4.66,0.595,-1.5,38.19548,-122.94348
6/17/2019,2:03:51,13.579,100.92,86.2,7.21,53.251,41.635,34613.035,35.1,7.81,1.51,1.51,0.428,0.51,1.177,4.75,0.673,-2.2,38.19549,-122.94351
6/17/2019,2:03:56,13.533,100.92,86.1,7.2,53.278,41.61,34630.934,35.12,7.81,1.52,1.52,0.536,0.62,1.203,4.86,0.995,-2.9,38.1955,-122.94353
6/17/2019,2:04:01,13.501,100.93,86.3,7.23,53.276,41.575,34629.23,35.12,7.81,1.66,1.66,0.341,0.42,1.212,4.89,1.805,-3.2,38.19551,-122.94357
6/17/2019,2:04:06,13.456,100.93,86.6,7.26,53.295,41.545,34641.969,35.13,7.81,1.38,1.38,0.365,0.44,1.184,4.78,2.668,-3.5,38.19552,-122.9436
6/17/2019,2:04:11,13.43,100.93,86.9,7.29,53.302,41.523,34645.984,35.13,7.81,1.41,1.41,0.394,0.47,1.126,4.55,3.387,-3.6,38.19553,-122.94362
6/17/2019,2:04:16,13.434,100.94,87.2,7.31,53.295,41.521,34641.691,35.13,7.81,1.34,1.34,0.504,0.58,1.282,5.17,4.042,-3.3,38.19555,-122.94365
6/17/2019,2:04:21,13.442,100.94,87.3,7.32,53.294,41.529,34640.777,35.13,7.81,1.33,1.33,0.528,0.61,1.391,5.61,4.085,-2.9,38.19556,-122.94367
6/17/2019,2:04:26,13.435,100.94,87.4,7.33,53.301,41.529,34645.91,35.13,7.81,1.3,1.3,0.408,0.49,1.534,6.18,4.088,-3,38.19557,-122.9437
6/17/2019,2:04:31,13.438,100.93,87.5,7.34,53.289,41.522,34637.879,35.13,7.81,1.4,1.4,0.421,0.5,1.346,5.43,4.096,-2.9,38.19558,-122.94372
6/17/2019,2:04:36,13.433,100.95,87.5,7.34,53.298,41.523,34643.551,35.13,7.81,1.29,1.29,0.528,0.61,1.505,6.06,4.114,-2.9,38.1956,-122.94375
6/17/2019,2:04:41,13.428,100.95,87.5,7.34,53.3,41.518,34644.688,35.13,7.81,1.21,1.21,0.496,0.58,1.392,5.61,4.098,-3.1,38.19561,-122.94378
6/17/2019,2:04:46,13.432,100.94,87.5,7.34,53.298,41.522,34643.453,35.13,7.81,1.43,1.43,0.448,0.53,1.487,5.99,4.097,-3.5,38.19562,-122.94381
6/17/2019,2:04:51,13.439,100.94,87.5,7.34,53.294,41.526,34641.207,35.13,7.81,1.29,1.29,0.439,0.52,1.449,5.84,4.108,-3.7,38.19563,-122.94383
6/17/2019,2:04:56,13.443,100.93,87.6,7.34,53.293,41.529,34640.355,35.13,7.81,1.17,1.17,0.443,0.52,1.511,6.09,4.105,-3.8,38.19564,-122.94386
6/17/2019,2:05:01,13.447,100.94,87.6,7.34,53.292,41.532,34639.742,35.13,7.81,1.3,1.3,0.378,0.46,1.297,5.23,4.107,-3.7,38.19566,-122.94389
6/17/2019,2:05:06,13.44,100.94,87.5,7.34,53.297,41.529,34643.176,35.13,7.81,1.49,1.49,0.422,0.5,1.456,5.87,4.11,-3.9,38.19567,-122.94392
6/17/2019,2:05:11,13.447,100.93,87.5,7.34,53.292,41.533,34639.977,35.13,7.81,1.33,1.33,0.474,0.55,1.638,6.6,4.102,-4.2,38.19569,-122.94395
6/17/2019,2:05:16,13.448,100.93,87.5,7.34,53.291,41.533,34638.898,35.13,7.81,1.37,1.37,0.476,0.56,1.474,5.94,4.101,-4.1,38.1957,-122.94398
6/17/2019,2:05:21,13.449,100.94,87.6,7.34,53.29,41.533,34638.789,35.13,7.81,1.35,1.35,0.325,0.41,1.573,6.34,4.101,-3.9,38.19572,-122.94401
6/17/2019,2:05:26,13.443,100.94,87.6,7.34,53.298,41.533,34643.926,35.13,7.81,1.44,1.44,0.307,0.39,1.552,6.25,4.097,-4,38.19573,-122.94404
6/17/2019,2:05:31,13.445,100.94,87.5,7.34,53.294,41.531,34640.973,35.13,7.81,1.48,1.48,0.562,0.64,1.572,6.33,4.093,-4,38.19574,-122.94407
6/17/2019,2:05:36,13.446,100.93,87.5,7.34,53.291,41.531,34638.898,35.13,7.81,1.39,1.39,0.425,0.5,1.444,5.82,4.093,-4.3,38.19576,-122.94409
6/17/2019,2:05:41,13.436,100.94,87.5,7.34,53.3,41.527,34644.73,35.13,7.81,1.32,1.32,0.467,0.55,1.54,6.2,4.092,-4.7,38.19577,-122.94412
6/17/2019,2:05:46,13.431,100.94,87.6,7.35,53.304,41.525,34647.563,35.14,7.81,1.2,1.2,0.504,0.58,1.428,5.76,4.092,-4.6,38.19579,-122.94415
6/17/2019,2:05:51,13.417,100.93,87.5,7.35,53.311,41.517,34651.855,35.14,7.81,1.27,1.27,0.465,0.54,1.449,5.84,4.088,-4.1,38.1958,-122.94418
6/17/2019,2:05:56,13.407,100.93,87.5,7.35,53.312,41.507,34652.73,35.14,7.81,1.32,1.32,0.549,0.63,1.222,4.93,4.098,-3.4,38.19582,-122.9442
6/17/2019,2:06:01,13.373,100.93,87.6,7.36,53.33,41.487,34664.48,35.15,7.81,1.35,1.35,0.428,0.51,1.353,5.46,4.127,-3.2,38.19584,-122.94423
6/17/2019,2:06:06,13.371,100.91,87.6,7.36,53.323,41.479,34659.684,35.15,7.81,1.5,1.5,0.441,0.52,1.264,5.1,4.109,-3.2,38.19586,-122.94425
6/17/2019,2:06:11,13.371,100.92,87.6,7.36,53.324,41.48,34660.441,35.15,7.81,1.27,1.27,0.492,0.57,1.163,4.7,4.108,-3,38.19588,-122.94428
6/17/2019,2:06:16,13.323,100.92,87.6,7.36,53.369,41.466,34689.703,35.18,7.81,1.31,1.31,0.489,0.57,1.357,5.47,4.111,-2.9,38.1959,-122.94431
6/17/2019,2:06:21,13.292,100.94,87.7,7.37,53.37,41.436,34690.723,35.18,7.81,1.2,1.2,0.634,0.71,1.586,6.39,4.11,-3.1,38.19592,-122.94433
6/17/2019,2:06:26,13.281,100.92,87.7,7.38,53.37,41.424,34690.695,35.18,7.81,1.29,1.29,0.528,0.61,1.326,5.35,4.121,-3.2,38.19593,-122.94435
6/17/2019,2:06:31,13.268,100.93,87.7,7.38,53.368,41.409,34688.883,35.18,7.81,1.28,1.28,0.442,0.52,1.172,4.73,4.119,-3.2,38.19595,-122.94438
6/17/2019,2:06:36,13.247,100.93,87.7,7.39,53.383,41.399,34698.738,35.19,7.81,1.28,1.28,0.478,0.56,1.065,4.31,4.119,-2.8,38.19597,-122.9444
6/17/2019,2:06:41,13.209,100.93,87.7,7.39,53.406,41.379,34713.648,35.2,7.81,1.18,1.18,0.484,0.56,1.298,5.24,4.122,-2.4,38.19599,-122.94444
6/17/2019,2:06:46,13.2,100.92,87.6,7.39,53.404,41.367,34712.316,35.2,7.81,1.31,1.31,0.459,0.54,1.062,4.29,4.11,-1.8,38.19601,-122.94445
6/17/2019,2:06:51,13.194,100.93,87.6,7.38,53.392,41.353,34704.879,35.19,7.81,1.16,1.16,0.485,0.56,1.103,4.46,4.118,-1.8,38.19603,-122.94448
6/17/2019,2:06:56,13.193,100.93,87.7,7.39,53.394,41.352,34706.051,35.19,7.81,1.16,1.16,0.499,0.58,1.169,4.72,4.093,-4,38.19605,-122.9445
6/17/2019,2:25:14,13.115,100.9,87.7,7.4,53.394,41.274,34706.238,35.19,7.82,1.05,1.05,0.404,0.48,0.974,3.94,3.871,-5.2,38.19456,-122.94765
6/17/2019,2:25:19,13.085,100.91,87.6,7.4,53.421,41.266,34723.941,35.21,7.82,1.26,1.26,0.508,0.59,1.107,4.47,3.996,-3.7,38.19456,-122.94765
