Date,Time,°C,kPa,DO %,DO mg/L,SPC-mS/cm,C-mS/cm,TDS mg/L,SAL-ppt,pH,FNU,NTU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m,ALT m,Lat,Lon
6/16/2019,17:19:51,15.952,101.08,101.6,8.14,52.153,43.14,33899.211,34.36,7.9,2.77,2.77,0.526,0.61,3.135,12.59,0.32,-3.7,38.18792,-122.92634
6/16/2019,17:19:56,15.928,101.07,101.5,8.13,52.41,43.328,34066.332,34.55,7.9,5.02,5.02,0.461,0.54,2.936,11.79,0.324,-3.5,38.18798,-122.9264
6/16/2019,17:20:01,15.922,101.07,101.3,8.12,52.362,43.283,34035.457,34.52,7.9,3.26,3.26,0.462,0.54,3.108,12.48,0.319,-3.5,38.18804,-122.92645
6/16/2019,17:20:06,15.933,101.07,101.4,8.12,52.409,43.334,34066.125,34.55,7.9,4.26,4.26,0.58,0.66,3.177,12.75,0.319,-4,38.1881,-122.92651
6/16/2019,17:20:11,15.929,101.08,101.3,8.12,52.358,43.287,34032.902,34.51,7.9,6.86,6.86,0.425,0.5,2.905,11.66,0.321,-4.4,38.18815,-122.92657
6/16/2019,17:20:16,15.925,101.07,101.1,8.1,52.202,43.155,33931.406,34.4,7.9,3.3,3.3,0.494,0.57,2.747,11.03,0.309,-4.1,38.18821,-122.92664
6/16/2019,17:20:21,15.911,101.07,100.9,8.09,51.558,42.608,33512.965,33.93,7.9,3.5,3.5,0.741,0.82,2.608,10.48,0.317,-4,38.18826,-122.9267
6/16/2019,17:20:26,15.9,101.07,100.5,8.06,52.343,43.246,34023.223,34.5,7.89,3.86,3.86,0.371,0.45,2.517,10.12,0.323,-3.6,38.18831,-122.92677
6/16/2019,17:20:31,15.888,101.07,100.3,8.04,52.327,43.22,34012.469,34.49,7.89,3.02,3.02,0.499,0.58,2.557,10.28,0.324,-3.4,38.18836,-122.92683
6/16/2019,17:20:36,15.889,101.07,100.4,8.05,52.398,43.28,34058.953,34.54,7.9,2.88,2.88,0.549,0.63,2.705,10.86,0.327,-3,38.1884,-122.92689
6/16/2019,17:20:41,15.883,101.08,100.5,8.06,52.407,43.282,34064.805,34.55,7.9,2.88,2.88,0.446,0.53,2.625,10.54,0.329,-3.1,38.18845,-122.92696
6/16/2019,17:20:46,15.875,101.08,100.3,8.05,51.743,42.725,33632.77,34.06,7.89,2.82,2.82,0.501,0.58,2.444,9.82,0.324,-3.2,38.1885,-122.92702
6/16/2019,17:20:51,15.858,101.07,100,8.02,52.116,43.016,33875.461,34.33,7.89,3.23,3.23,0.52,0.6,2.426,9.75,0.33,-3.4,38.18855,-122.92708
6/16/2019,17:20:56,15.847,101.07,99.9,8.02,52.307,43.162,33999.621,34.48,7.89,3.11,3.11,0.543,0.62,2.692,10.81,0.326,-3.8,38.18859,-122.92714
6/16/2019,17:21:01,15.844,101.06,100,8.02,52.39,43.228,34053.605,34.54,7.89,3.05,3.05,0.684,0.76,2.822,11.33,0.323,-4.1,38.18865,-122.9272
6/16/2019,17:21:06,15.821,101.06,99.9,8.02,52.372,43.19,34041.539,34.52,7.89,3.8,3.8,0.572,0.65,2.931,11.77,0.32,-4,38.18869,-122.92726
6/16/2019,17:21:11,15.806,101.07,99.9,8.02,52.38,43.183,34047.234,34.53,7.89,3.83,3.83,0.516,0.6,2.603,10.46,0.325,-4,38.18874,-122.92732
6/16/2019,17:21:16,15.79,101.07,99.8,8.02,52.078,42.917,33850.457,34.3,7.89,4.3,4.3,0.545,0.62,2.986,11.99,0.324,-4.2,38.18879,-122.92739
6/16/2019,17:21:21,15.785,101.07,99.8,8.02,52.36,43.144,34033.734,34.51,7.89,4.41,4.41,0.52,0.6,2.956,11.87,0.314,-4.2,38.18884,-122.92746
6/16/2019,17:21:26,15.784,101.07,99.7,8.01,52.35,43.135,34027.773,34.51,7.89,3.53,3.53,0.495,0.57,2.876,11.55,0.32,-3.8,38.18888,-122.92752
6/16/2019,17:21:31,15.809,101.07,99.9,8.02,52.188,43.027,33922.137,34.39,7.89,4.15,4.15,0.525,0.6,2.762,11.09,0.314,-3.2,38.18892,-122.9276
6/16/2019,17:21:36,15.846,101.07,100.5,8.07,51.947,42.865,33765.801,34.21,7.9,4.23,4.23,0.646,0.73,3.168,12.72,0.313,-2.9,38.18896,-122.92767
6/16/2019,17:21:41,15.856,101.06,101,8.1,52.425,43.269,34076.309,34.56,7.9,3.53,3.53,0.615,0.69,3.324,13.34,0.318,-2.5,38.189,-122.92775
6/16/2019,17:21:46,15.859,101.07,101.4,8.13,52.305,43.173,33998.438,34.47,7.9,4.27,4.27,0.553,0.63,3.344,13.42,0.323,-2.8,38.18904,-122.92783
6/16/2019,17:21:51,15.859,101.06,101.5,8.15,52.213,43.097,33938.613,34.41,7.9,4.44,4.44,0.591,0.67,3.398,13.64,0.321,-2.6,38.18908,-122.92791
6/16/2019,17:21:56,15.863,101.07,101.6,8.15,52.262,43.141,33970.277,34.44,7.9,2.79,2.79,0.602,0.68,3.423,13.74,0.32,-1.8,38.18913,-122.92799
6/16/2019,17:22:01,15.864,101.06,101.7,8.15,52.341,43.207,34021.586,34.5,7.9,3.15,3.15,0.52,0.6,3.588,14.4,0.313,-1.4,38.18917,-122.92806
6/16/2019,17:22:06,15.863,101.06,101.7,8.17,52.08,42.991,33851.816,34.31,7.9,7.09,7.09,0.572,0.65,3.33,13.37,0.305,-1.8,38.18922,-122.92814
6/16/2019,17:22:11,15.867,101.06,101.7,8.17,52.322,43.195,34009.125,34.49,7.9,4.29,4.29,0.405,0.48,3.707,14.87,0.311,-1.8,38.18927,-122.92822
6/16/2019,17:22:16,15.861,101.06,101.7,8.17,52.025,42.945,33816.313,34.27,7.9,5.18,5.18,0.566,0.65,3.536,14.19,0.309,-2.5,38.18931,-122.92831
6/16/2019,17:22:21,15.853,101.07,101.6,8.17,51.909,42.84,33740.832,34.18,7.9,3.49,3.49,0.555,0.63,3.525,14.14,0.307,-2.8,38.18936,-122.92838
6/16/2019,17:22:26,15.852,101.06,101.6,8.16,52.204,43.083,33932.785,34.4,7.9,4.43,4.43,0.407,0.49,3.343,13.42,0.313,-2.8,38.1894,-122.92846
6/16/2019,17:22:31,15.904,101.06,101.9,8.17,52.377,43.277,34045.074,34.53,7.9,5.89,5.89,0.744,0.82,3.823,15.34,0.312,-2.1,38.18945,-122.92853
6/16/2019,17:22:36,15.939,101.07,102.3,8.2,52.114,43.095,33873.914,34.33,7.9,3.95,3.95,0.716,0.8,3.594,14.42,0.308,-2.7,38.18951,-122.92859
6/16/2019,17:22:41,15.96,101.05,102.6,8.22,52.381,43.337,34047.703,34.53,7.9,4.56,4.56,0.581,0.66,3.758,15.08,0.307,-2.8,38.18958,-122.92864
6/16/2019,17:22:46,15.974,101.06,102.9,8.24,52.268,43.257,33974.012,34.45,7.9,5.49,5.49,0.727,0.81,3.462,13.89,0.321,-1,38.18964,-122.92869
6/16/2019,17:22:51,15.985,101.06,103,8.24,52.396,43.374,34057.316,34.54,7.9,2.74,2.74,0.507,0.59,3.667,14.71,0.323,-1.5,38.1897,-122.92871
6/16/2019,17:22:56,16.001,101.06,103.2,8.26,52.253,43.271,33964.598,34.44,7.9,2.99,2.99,0.524,0.6,3.839,15.4,0.329,-1.3,38.18978,-122.9287
6/16/2019,17:23:01,16.042,101.07,103.5,8.28,51.84,42.97,33695.965,34.13,7.91,7.67,7.67,0.589,0.67,3.862,15.5,0.322,-0.9,38.18984,-122.92867
6/16/2019,17:23:06,16.047,101.05,103.7,8.29,52.347,43.394,34025.52,34.51,7.91,2.6,2.6,0.684,0.76,3.9,15.64,0.359,-0.8,38.1899,-122.92863
6/16/2019,17:23:11,16.06,101.05,103.9,8.3,52.438,43.484,34084.781,34.58,7.91,2.54,2.54,0.459,0.54,4.107,16.47,0.388,-0.8,38.18994,-122.9286
6/16/2019,17:23:16,16.063,101.06,104,8.31,52.436,43.485,34083.086,34.57,7.91,2.53,2.53,0.746,0.83,3.976,15.95,0.373,-0.4,38.18998,-122.92857
6/16/2019,17:23:21,16.063,101.06,104.1,8.32,52.439,43.488,34085.195,34.58,7.91,2.54,2.54,0.466,0.55,4.084,16.38,0.362,-0.5,38.19002,-122.92853
6/16/2019,17:23:26,16.072,101.05,104.1,8.32,52.449,43.505,34091.594,34.58,7.91,2.51,2.51,0.614,0.69,3.961,15.89,0.403,0.4,38.19006,-122.9285
6/16/2019,17:23:31,16.079,101.04,104.2,8.32,52.446,43.509,34090.047,34.58,7.91,2.5,2.5,0.682,0.76,4.341,17.41,0.489,0.9,38.19008,-122.92847
6/16/2019,17:23:36,16.08,101.05,104.2,8.32,52.447,43.511,34090.496,34.58,7.91,2.51,2.51,0.699,0.78,4.159,16.68,0.529,0.9,38.1901,-122.92844
6/16/2019,17:23:41,16.081,101.05,104.2,8.32,52.449,43.514,34091.773,34.58,7.91,2.48,2.48,0.585,0.66,4.257,17.08,0.637,0.6,38.19011,-122.92842
6/16/2019,17:23:46,16.09,101.06,104.3,8.33,52.446,43.521,34089.996,34.58,7.91,2.46,2.46,0.562,0.64,4.273,17.14,0.652,0.3,38.19012,-122.92841
6/16/2019,17:23:51,16.089,101.05,104.3,8.32,52.446,43.519,34089.977,34.58,7.91,2.68,2.68,0.643,0.72,4.485,17.99,0.96,0.1,38.19012,-122.92839
6/16/2019,17:23:56,16.042,101.07,103.9,8.31,52.457,43.48,34096.824,34.59,7.91,2.5,2.5,0.673,0.75,3.761,15.09,1.69,0.4,38.19014,-122.92837
6/16/2019,17:24:01,15.791,101.06,102.4,8.22,52.473,43.243,34107.254,34.6,7.9,2.24,2.24,0.521,0.6,2.149,8.64,3.03,0.5,38.19014,-122.92835
6/16/2019,17:24:06,15.615,101.06,99.8,8.04,52.528,43.112,34142.91,34.63,7.9,2.04,2.04,0.402,0.48,2.122,8.53,3.246,0.9,38.19014,-122.92834
6/16/2019,17:24:11,15.585,101.06,98.1,7.91,52.514,43.072,34134.164,34.62,7.89,2.27,2.27,0.381,0.46,1.718,6.92,3.248,0.9,38.19014,-122.92833
6/16/2019,17:24:16,15.526,101.06,96.9,7.81,52.538,43.031,34149.848,34.64,7.89,2.13,2.13,0.383,0.46,1.576,6.35,3.341,0.6,38.19014,-122.92831
